"fdc_id","food_code","wweia_category_code","start_date","end_date"
"2343494","53360000","5502","2019-01-01","2020-12-31"
"2343495","53365000","5502","2019-01-01","2020-12-31"
"2343496","53381000","5502","2019-01-01","2020-12-31"
"2343497","53385000","5502","2019-01-01","2020-12-31"
"2343498","53385500","5502","2019-01-01","2020-12-31"
"2343499","53391000","5502","2019-01-01","2020-12-31"
"2343500","53391100","5502","2019-01-01","2020-12-31"
"2343501","53391150","5502","2019-01-01","2020-12-31"
"2343502","53410100","5502","2019-01-01","2020-12-31"
"2343503","53410300","5502","2019-01-01","2020-12-31"
"2343504","53410500","5502","2019-01-01","2020-12-31"
"2343505","53410800","5502","2019-01-01","2020-12-31"
"2343506","53415100","5502","2019-01-01","2020-12-31"
"2343507","53415110","5506","2019-01-01","2020-12-31"
"2343508","53415120","5506","2019-01-01","2020-12-31"
"2343509","53415300","5502","2019-01-01","2020-12-31"
"2343510","53415400","5502","2019-01-01","2020-12-31"
"2343511","53415500","5502","2019-01-01","2020-12-31"
"2343512","53420000","5506","2019-01-01","2020-12-31"
"2343513","53420100","5506","2019-01-01","2020-12-31"
"2343514","53420200","5506","2019-01-01","2020-12-31"
"2343515","53420210","5506","2019-01-01","2020-12-31"
"2343516","53420250","5506","2019-01-01","2020-12-31"
"2343517","53420400","5506","2019-01-01","2020-12-31"
"2343518","53420410","5506","2019-01-01","2020-12-31"
"2343519","53430100","4404","2019-01-01","2020-12-31"
"2343520","53430200","4404","2019-01-01","2020-12-31"
"2343521","53430700","5506","2019-01-01","2020-12-31"
"2343522","53440000","5502","2019-01-01","2020-12-31"
"2343523","53440300","5502","2019-01-01","2020-12-31"
"2343524","53440500","5502","2019-01-01","2020-12-31"
"2343525","53440600","5502","2019-01-01","2020-12-31"
"2343526","53440700","5502","2019-01-01","2020-12-31"
"2343527","53441110","5502","2019-01-01","2020-12-31"
"2343528","53441210","5502","2019-01-01","2020-12-31"
"2343529","53450000","5502","2019-01-01","2020-12-31"
"2343530","53452100","5506","2019-01-01","2020-12-31"
"2343531","53452120","5506","2019-01-01","2020-12-31"
"2343532","53452130","5506","2019-01-01","2020-12-31"
"2343533","53452150","5506","2019-01-01","2020-12-31"
"2343534","53452170","5506","2019-01-01","2020-12-31"
"2343535","53452200","5506","2019-01-01","2020-12-31"
"2343536","53452400","5506","2019-01-01","2020-12-31"
"2343537","53452420","5506","2019-01-01","2020-12-31"
"2343538","53452450","5506","2019-01-01","2020-12-31"
"2343539","53452500","5506","2019-01-01","2020-12-31"
"2343540","53453150","5502","2019-01-01","2020-12-31"
"2343541","53500100","5506","2019-01-01","2020-12-31"
"2343542","53510000","5506","2019-01-01","2020-12-31"
"2343543","53510100","5506","2019-01-01","2020-12-31"
"2343544","53511000","5506","2019-01-01","2020-12-31"
"2343545","53520000","5506","2019-01-01","2020-12-31"
"2343546","53520100","5506","2019-01-01","2020-12-31"
"2343547","53520120","5506","2019-01-01","2020-12-31"
"2343548","53520130","5506","2019-01-01","2020-12-31"
"2343549","53520135","5506","2019-01-01","2020-12-31"
"2343550","53520140","5506","2019-01-01","2020-12-31"
"2343551","53520160","5506","2019-01-01","2020-12-31"
"2343552","53520170","5506","2019-01-01","2020-12-31"
"2343553","53520200","5506","2019-01-01","2020-12-31"
"2343554","53520510","5506","2019-01-01","2020-12-31"
"2343555","53521110","5506","2019-01-01","2020-12-31"
"2343556","53521130","5506","2019-01-01","2020-12-31"
"2343557","53521140","5506","2019-01-01","2020-12-31"
"2343558","53521210","5506","2019-01-01","2020-12-31"
"2343559","53521230","5506","2019-01-01","2020-12-31"
"2343560","53530000","5506","2019-01-01","2020-12-31"
"2343561","53530010","5506","2019-01-01","2020-12-31"
"2343562","53610100","5506","2019-01-01","2020-12-31"
"2343563","53610170","5506","2019-01-01","2020-12-31"
"2343564","53610200","5506","2019-01-01","2020-12-31"
"2343565","53710400","5402","2019-01-01","2020-12-31"
"2343566","53710500","5402","2019-01-01","2020-12-31"
"2343567","53710502","5402","2019-01-01","2020-12-31"
"2343568","53710504","5402","2019-01-01","2020-12-31"
"2343569","53710600","5402","2019-01-01","2020-12-31"
"2343570","53710700","5402","2019-01-01","2020-12-31"
"2343571","53710800","5404","2019-01-01","2020-12-31"
"2343572","53710802","5404","2019-01-01","2020-12-31"
"2343573","53710810","5402","2019-01-01","2020-12-31"
"2343574","53710900","5402","2019-01-01","2020-12-31"
"2343575","53710902","5402","2019-01-01","2020-12-31"
"2343576","53710904","5402","2019-01-01","2020-12-31"
"2343577","53710906","5402","2019-01-01","2020-12-31"
"2343578","53711000","5402","2019-01-01","2020-12-31"
"2343579","53711002","5402","2019-01-01","2020-12-31"
"2343580","53711004","5402","2019-01-01","2020-12-31"
"2343581","53711006","5402","2019-01-01","2020-12-31"
"2343582","53711100","5402","2019-01-01","2020-12-31"
"2343583","53712000","5402","2019-01-01","2020-12-31"
"2343584","53712100","5402","2019-01-01","2020-12-31"
"2343585","53712200","5402","2019-01-01","2020-12-31"
"2343586","53712210","5402","2019-01-01","2020-12-31"
"2343587","53713000","5402","2019-01-01","2020-12-31"
"2343588","53713010","5402","2019-01-01","2020-12-31"
"2343589","53713100","5402","2019-01-01","2020-12-31"
"2343590","53714200","5402","2019-01-01","2020-12-31"
"2343591","53714210","5402","2019-01-01","2020-12-31"
"2343592","53714220","5402","2019-01-01","2020-12-31"
"2343593","53714230","5402","2019-01-01","2020-12-31"
"2343594","53714250","5402","2019-01-01","2020-12-31"
"2343595","53714300","5402","2019-01-01","2020-12-31"
"2343596","53714400","5402","2019-01-01","2020-12-31"
"2343597","53714500","5402","2019-01-01","2020-12-31"
"2343598","53714510","5402","2019-01-01","2020-12-31"
"2343599","53714520","5402","2019-01-01","2020-12-31"
"2343600","53720100","5404","2019-01-01","2020-12-31"
"2343601","53720200","5404","2019-01-01","2020-12-31"
"2343602","53720210","5404","2019-01-01","2020-12-31"
"2343603","53720300","5404","2019-01-01","2020-12-31"
"2343604","53720400","5404","2019-01-01","2020-12-31"
"2343605","53720500","5404","2019-01-01","2020-12-31"
"2343606","53720600","5404","2019-01-01","2020-12-31"
"2343607","53720610","5404","2019-01-01","2020-12-31"
"2343608","53720700","5404","2019-01-01","2020-12-31"
"2343609","53720800","5404","2019-01-01","2020-12-31"
"2343610","53729000","5404","2019-01-01","2020-12-31"
"2343611","53800000","9012","2019-01-01","2020-12-31"
"2343612","53801000","9012","2019-01-01","2020-12-31"
"2343613","53803100","9012","2019-01-01","2020-12-31"
"2343614","53803300","9012","2019-01-01","2020-12-31"
"2343615","54001000","5202","2019-01-01","2020-12-31"
"2343616","54102010","5504","2019-01-01","2020-12-31"
"2343617","54102015","5504","2019-01-01","2020-12-31"
"2343618","54102020","5504","2019-01-01","2020-12-31"
"2343619","54102050","5202","2019-01-01","2020-12-31"
"2343620","54102060","5504","2019-01-01","2020-12-31"
"2343621","54102100","5504","2019-01-01","2020-12-31"
"2343622","54102200","5504","2019-01-01","2020-12-31"
"2343623","54103000","5202","2019-01-01","2020-12-31"
"2343624","54200100","5202","2019-01-01","2020-12-31"
"2343625","54201010","5202","2019-01-01","2020-12-31"
"2343626","54202020","5204","2019-01-01","2020-12-31"
"2343627","54204020","5202","2019-01-01","2020-12-31"
"2343628","54204030","5202","2019-01-01","2020-12-31"
"2343629","54301010","5202","2019-01-01","2020-12-31"
"2343630","54301020","5202","2019-01-01","2020-12-31"
"2343631","54301030","5202","2019-01-01","2020-12-31"
"2343632","54301100","5202","2019-01-01","2020-12-31"
"2343633","54304000","5202","2019-01-01","2020-12-31"
"2343634","54304005","5202","2019-01-01","2020-12-31"
"2343635","54304020","5202","2019-01-01","2020-12-31"
"2343636","54304100","5202","2019-01-01","2020-12-31"
"2343637","54304110","5202","2019-01-01","2020-12-31"
"2343638","54304150","5202","2019-01-01","2020-12-31"
"2343639","54305010","5202","2019-01-01","2020-12-31"
"2343640","54305020","5202","2019-01-01","2020-12-31"
"2343641","54307000","5202","2019-01-01","2020-12-31"
"2343642","54308000","5202","2019-01-01","2020-12-31"
"2343643","54313000","5204","2019-01-01","2020-12-31"
"2343644","54318000","5004","2019-01-01","2020-12-31"
"2343645","54318500","5202","2019-01-01","2020-12-31"
"2343646","54319000","5202","2019-01-01","2020-12-31"
"2343647","54319005","5202","2019-01-01","2020-12-31"
"2343648","54319020","5202","2019-01-01","2020-12-31"
"2343649","54319500","5202","2019-01-01","2020-12-31"
"2343650","54325000","5204","2019-01-01","2020-12-31"
"2343651","54325010","5204","2019-01-01","2020-12-31"
"2343652","54325060","5204","2019-01-01","2020-12-31"
"2343653","54326000","5202","2019-01-01","2020-12-31"
"2343654","54328000","5202","2019-01-01","2020-12-31"
"2343655","54328100","5202","2019-01-01","2020-12-31"
"2343656","54328105","5202","2019-01-01","2020-12-31"
"2343657","54328110","5202","2019-01-01","2020-12-31"
"2343658","54328120","5202","2019-01-01","2020-12-31"
"2343659","54328200","5202","2019-01-01","2020-12-31"
"2343660","54328210","5202","2019-01-01","2020-12-31"
"2343661","54336000","5202","2019-01-01","2020-12-31"
"2343662","54336100","5202","2019-01-01","2020-12-31"
"2343663","54337010","5202","2019-01-01","2020-12-31"
"2343664","54337020","5202","2019-01-01","2020-12-31"
"2343665","54337030","5202","2019-01-01","2020-12-31"
"2343666","54337060","5202","2019-01-01","2020-12-31"
"2343667","54338000","5202","2019-01-01","2020-12-31"
"2343668","54338010","5202","2019-01-01","2020-12-31"
"2343669","54338020","5202","2019-01-01","2020-12-31"
"2343670","54338100","5202","2019-01-01","2020-12-31"
"2343671","54340100","5202","2019-01-01","2020-12-31"
"2343672","54340110","5202","2019-01-01","2020-12-31"
"2343673","54350000","9012","2019-01-01","2020-12-31"
"2343674","54350100","9012","2019-01-01","2020-12-31"
"2343675","54350200","9012","2019-01-01","2020-12-31"
"2343676","54360000","9012","2019-01-01","2020-12-31"
"2343677","54360100","9012","2019-01-01","2020-12-31"
"2343678","54401011","5004","2019-01-01","2020-12-31"
"2343679","54401021","5004","2019-01-01","2020-12-31"
"2343680","54401026","5004","2019-01-01","2020-12-31"
"2343681","54401031","5004","2019-01-01","2020-12-31"
"2343682","54401035","5004","2019-01-01","2020-12-31"
"2343683","54401055","5004","2019-01-01","2020-12-31"
"2343684","54401065","5004","2019-01-01","2020-12-31"
"2343685","54401075","5004","2019-01-01","2020-12-31"
"2343686","54401081","5004","2019-01-01","2020-12-31"
"2343687","54401085","5004","2019-01-01","2020-12-31"
"2343688","54401090","5004","2019-01-01","2020-12-31"
"2343689","54401110","5004","2019-01-01","2020-12-31"
"2343690","54401111","5004","2019-01-01","2020-12-31"
"2343691","54401112","5004","2019-01-01","2020-12-31"
"2343692","54401121","5004","2019-01-01","2020-12-31"
"2343693","54401122","5004","2019-01-01","2020-12-31"
"2343694","54401170","5004","2019-01-01","2020-12-31"
"2343695","54402080","5004","2019-01-01","2020-12-31"
"2343696","54402200","5008","2019-01-01","2020-12-31"
"2343697","54402610","5002","2019-01-01","2020-12-31"
"2343698","54402700","5202","2019-01-01","2020-12-31"
"2343699","54403001","5006","2019-01-01","2020-12-31"
"2343700","54403005","5006","2019-01-01","2020-12-31"
"2343701","54403006","5006","2019-01-01","2020-12-31"
"2343702","54403010","5006","2019-01-01","2020-12-31"
"2343703","54403040","5006","2019-01-01","2020-12-31"
"2343704","54403045","5006","2019-01-01","2020-12-31"
"2343705","54403046","5006","2019-01-01","2020-12-31"
"2343706","54403051","5006","2019-01-01","2020-12-31"
"2343707","54403052","5006","2019-01-01","2020-12-31"
"2343708","54403053","5006","2019-01-01","2020-12-31"
"2343709","54403054","5006","2019-01-01","2020-12-31"
"2343710","54403056","5006","2019-01-01","2020-12-31"
"2343711","54403057","5006","2019-01-01","2020-12-31"
"2343712","54403058","5006","2019-01-01","2020-12-31"
"2343713","54403059","5006","2019-01-01","2020-12-31"
"2343714","54403080","5006","2019-01-01","2020-12-31"
"2343715","54403081","5006","2019-01-01","2020-12-31"
"2343716","54403082","5006","2019-01-01","2020-12-31"
"2343717","54403083","5006","2019-01-01","2020-12-31"
"2343718","54403085","5006","2019-01-01","2020-12-31"
"2343719","54403087","5006","2019-01-01","2020-12-31"
"2343720","54403088","5006","2019-01-01","2020-12-31"
"2343721","54403089","5006","2019-01-01","2020-12-31"
"2343722","54403110","5006","2019-01-01","2020-12-31"
"2343723","54403120","5006","2019-01-01","2020-12-31"
"2343724","54403160","5006","2019-01-01","2020-12-31"
"2343725","54404000","5004","2019-01-01","2020-12-31"
"2343726","54404010","5004","2019-01-01","2020-12-31"
"2343727","54404020","5004","2019-01-01","2020-12-31"
"2343728","54406010","5004","2019-01-01","2020-12-31"
"2343729","54406200","5004","2019-01-01","2020-12-31"
"2343730","54408000","5008","2019-01-01","2020-12-31"
"2343731","54408015","5008","2019-01-01","2020-12-31"
"2343732","54408016","5008","2019-01-01","2020-12-31"
"2343733","54408017","5008","2019-01-01","2020-12-31"
"2343734","54408030","5008","2019-01-01","2020-12-31"
"2343735","54408035","5008","2019-01-01","2020-12-31"
"2343736","54408070","5008","2019-01-01","2020-12-31"
"2343737","54408081","5008","2019-01-01","2020-12-31"
"2343738","54408082","5008","2019-01-01","2020-12-31"
"2343739","54408105","5008","2019-01-01","2020-12-31"
"2343740","54408110","5008","2019-01-01","2020-12-31"
"2343741","54408115","5008","2019-01-01","2020-12-31"
"2343742","54408190","5008","2019-01-01","2020-12-31"
"2343743","54408200","5008","2019-01-01","2020-12-31"
"2343744","54408210","5008","2019-01-01","2020-12-31"
"2343745","54408250","5008","2019-01-01","2020-12-31"
"2343746","54408260","5008","2019-01-01","2020-12-31"
"2343747","54408290","5008","2019-01-01","2020-12-31"
"2343748","54408300","5008","2019-01-01","2020-12-31"
"2343749","54408310","5008","2019-01-01","2020-12-31"
"2343750","54408400","5008","2019-01-01","2020-12-31"
"2343751","54408405","5008","2019-01-01","2020-12-31"
"2343752","54408410","5008","2019-01-01","2020-12-31"
"2343753","54408411","5008","2019-01-01","2020-12-31"
"2343754","54408415","5008","2019-01-01","2020-12-31"
"2343755","54408416","5008","2019-01-01","2020-12-31"
"2343756","54408420","5008","2019-01-01","2020-12-31"
"2343757","54408422","5008","2019-01-01","2020-12-31"
"2343758","54408430","5008","2019-01-01","2020-12-31"
"2343759","54408432","5008","2019-01-01","2020-12-31"
"2343760","54408450","5008","2019-01-01","2020-12-31"
"2343761","54408455","5008","2019-01-01","2020-12-31"
"2343762","54408456","5008","2019-01-01","2020-12-31"
"2343763","54408460","5008","2019-01-01","2020-12-31"
"2343764","54408462","5008","2019-01-01","2020-12-31"
"2343765","54408465","5008","2019-01-01","2020-12-31"
"2343766","54408466","5008","2019-01-01","2020-12-31"
"2343767","54408470","5008","2019-01-01","2020-12-31"
"2343768","54408475","5008","2019-01-01","2020-12-31"
"2343769","54408480","5008","2019-01-01","2020-12-31"
"2343770","54408485","5008","2019-01-01","2020-12-31"
"2343771","54408486","5008","2019-01-01","2020-12-31"
"2343772","54408487","5008","2019-01-01","2020-12-31"
"2343773","54420210","5004","2019-01-01","2020-12-31"
"2343774","54420220","5008","2019-01-01","2020-12-31"
"2343775","54440010","5202","2019-01-01","2020-12-31"
"2343776","54440020","5004","2019-01-01","2020-12-31"
"2343777","55100005","4404","2019-01-01","2020-12-31"
"2343778","55100010","4404","2019-01-01","2020-12-31"
"2343779","55100020","4404","2019-01-01","2020-12-31"
"2343780","55100025","4404","2019-01-01","2020-12-31"
"2343781","55100030","4404","2019-01-01","2020-12-31"
"2343782","55100050","4404","2019-01-01","2020-12-31"
"2343783","55100055","4404","2019-01-01","2020-12-31"
"2343784","55100060","4404","2019-01-01","2020-12-31"
"2343785","55100065","4404","2019-01-01","2020-12-31"
"2343786","55100080","4404","2019-01-01","2020-12-31"
"2343787","55101000","4404","2019-01-01","2020-12-31"
"2343788","55101015","4404","2019-01-01","2020-12-31"
"2343789","55103000","4404","2019-01-01","2020-12-31"
"2343790","55103020","4404","2019-01-01","2020-12-31"
"2343791","55103100","4404","2019-01-01","2020-12-31"
"2343792","55105200","4404","2019-01-01","2020-12-31"
"2343793","55105205","4404","2019-01-01","2020-12-31"
"2343794","55106000","4404","2019-01-01","2020-12-31"
"2343795","55200010","4404","2019-01-01","2020-12-31"
"2343796","55200020","4404","2019-01-01","2020-12-31"
"2343797","55200030","4404","2019-01-01","2020-12-31"
"2343798","55200040","4404","2019-01-01","2020-12-31"
"2343799","55200050","4404","2019-01-01","2020-12-31"
"2343800","55200060","4404","2019-01-01","2020-12-31"
"2343801","55200070","4404","2019-01-01","2020-12-31"
"2343802","55200080","4404","2019-01-01","2020-12-31"
"2343803","55200100","4404","2019-01-01","2020-12-31"
"2343804","55200110","4404","2019-01-01","2020-12-31"
"2343805","55200120","4404","2019-01-01","2020-12-31"
"2343806","55200130","4404","2019-01-01","2020-12-31"
"2343807","55200200","4404","2019-01-01","2020-12-31"
"2343808","55201000","4404","2019-01-01","2020-12-31"
"2343809","55203000","4404","2019-01-01","2020-12-31"
"2343810","55203600","4404","2019-01-01","2020-12-31"
"2343811","55203700","4404","2019-01-01","2020-12-31"
"2343812","55205000","4404","2019-01-01","2020-12-31"
"2343813","55208000","4404","2019-01-01","2020-12-31"
"2343814","55300010","4404","2019-01-01","2020-12-31"
"2343815","55300020","4404","2019-01-01","2020-12-31"
"2343816","55300050","4404","2019-01-01","2020-12-31"
"2343817","55300060","4404","2019-01-01","2020-12-31"
"2343818","55301000","4404","2019-01-01","2020-12-31"
"2343819","55301015","4404","2019-01-01","2020-12-31"
"2343820","55301025","4404","2019-01-01","2020-12-31"
"2343821","55301031","4404","2019-01-01","2020-12-31"
"2343822","55301040","4404","2019-01-01","2020-12-31"
"2343823","55301048","4404","2019-01-01","2020-12-31"
"2343824","55400010","4404","2019-01-01","2020-12-31"
"2343825","55401000","4404","2019-01-01","2020-12-31"
"2343826","55501000","4404","2019-01-01","2020-12-31"
"2343827","55610300","4402","2019-01-01","2020-12-31"
"2343828","55701000","3202","2019-01-01","2020-12-31"
"2343829","55702000","3202","2019-01-01","2020-12-31"
"2343830","55702100","4404","2019-01-01","2020-12-31"
"2343831","55703000","3202","2019-01-01","2020-12-31"
"2343832","55801000","5506","2019-01-01","2020-12-31"
"2343833","55801010","5506","2019-01-01","2020-12-31"
"2343834","56104000","4004","2019-01-01","2020-12-31"
"2343835","56112000","4004","2019-01-01","2020-12-31"
"2343836","56113000","4004","2019-01-01","2020-12-31"
"2343837","56113990","4004","2019-01-01","2020-12-31"
"2343838","56116000","5202","2019-01-01","2020-12-31"
"2343839","56116990","4004","2019-01-01","2020-12-31"
"2343840","56117090","4004","2019-01-01","2020-12-31"
"2343841","56130000","4004","2019-01-01","2020-12-31"
"2343842","56132990","4004","2019-01-01","2020-12-31"
"2343843","56140100","4004","2019-01-01","2020-12-31"
"2343844","56200300","4804","2019-01-01","2020-12-31"
"2343845","56200410","4004","2019-01-01","2020-12-31"
"2343846","56200510","4004","2019-01-01","2020-12-31"
"2343847","56200990","4804","2019-01-01","2020-12-31"
"2343848","56201050","4804","2019-01-01","2020-12-31"
"2343849","56201051","4804","2019-01-01","2020-12-31"
"2343850","56201052","4804","2019-01-01","2020-12-31"
"2343851","56201090","4804","2019-01-01","2020-12-31"
"2343852","56201091","4804","2019-01-01","2020-12-31"
"2343853","56201092","4804","2019-01-01","2020-12-31"
"2343854","56201210","4804","2019-01-01","2020-12-31"
"2343855","56201220","4804","2019-01-01","2020-12-31"
"2343856","56201230","4804","2019-01-01","2020-12-31"
"2343857","56201515","4804","2019-01-01","2020-12-31"
"2343858","56201516","4804","2019-01-01","2020-12-31"
"2343859","56201517","4804","2019-01-01","2020-12-31"
"2343860","56201600","4804","2019-01-01","2020-12-31"
"2343861","56202000","4004","2019-01-01","2020-12-31"
"2343862","56202900","4802","2019-01-01","2020-12-31"
"2343863","56202905","4802","2019-01-01","2020-12-31"
"2343864","56202960","4802","2019-01-01","2020-12-31"
"2343865","56203056","4802","2019-01-01","2020-12-31"
"2343866","56203057","4802","2019-01-01","2020-12-31"
"2343867","56203066","4802","2019-01-01","2020-12-31"
"2343868","56203067","4802","2019-01-01","2020-12-31"
"2343869","56203076","4802","2019-01-01","2020-12-31"
"2343870","56203077","4802","2019-01-01","2020-12-31"
"2343871","56203086","4802","2019-01-01","2020-12-31"
"2343872","56203087","4802","2019-01-01","2020-12-31"
"2343873","56203096","4802","2019-01-01","2020-12-31"
"2343874","56203097","4802","2019-01-01","2020-12-31"
"2343875","56203106","4802","2019-01-01","2020-12-31"
"2343876","56203107","4802","2019-01-01","2020-12-31"
"2343877","56203130","4802","2019-01-01","2020-12-31"
"2343878","56203135","4802","2019-01-01","2020-12-31"
"2343879","56203155","4802","2019-01-01","2020-12-31"
"2343880","56203160","4802","2019-01-01","2020-12-31"
"2343881","56203555","4802","2019-01-01","2020-12-31"
"2343882","56203610","4802","2019-01-01","2020-12-31"
"2343883","56204000","4004","2019-01-01","2020-12-31"
"2343884","56204005","4004","2019-01-01","2020-12-31"
"2343885","56204010","4004","2019-01-01","2020-12-31"
"2343886","56205000","4002","2019-01-01","2020-12-31"
"2343887","56205001","4002","2019-01-01","2020-12-31"
"2343888","56205002","4002","2019-01-01","2020-12-31"
"2343889","56205004","4002","2019-01-01","2020-12-31"
"2343890","56205006","4002","2019-01-01","2020-12-31"
"2343891","56205007","4002","2019-01-01","2020-12-31"
"2343892","56205008","4002","2019-01-01","2020-12-31"
"2343893","56205011","4002","2019-01-01","2020-12-31"
"2343894","56205012","4002","2019-01-01","2020-12-31"
"2343895","56205014","4002","2019-01-01","2020-12-31"
"2343896","56205016","4002","2019-01-01","2020-12-31"
"2343897","56205017","4002","2019-01-01","2020-12-31"
"2343898","56205018","4002","2019-01-01","2020-12-31"
"2343899","56205050","4804","2019-01-01","2020-12-31"
"2343900","56205060","4002","2019-01-01","2020-12-31"
"2343901","56205070","4002","2019-01-01","2020-12-31"
"2343902","56205101","4002","2019-01-01","2020-12-31"
"2343903","56205130","4002","2019-01-01","2020-12-31"
"2343904","56205150","4002","2019-01-01","2020-12-31"
"2343905","56205170","4002","2019-01-01","2020-12-31"
"2343906","56205190","4002","2019-01-01","2020-12-31"
"2343907","56205205","4002","2019-01-01","2020-12-31"
"2343908","56205210","4002","2019-01-01","2020-12-31"
"2343909","56205215","4002","2019-01-01","2020-12-31"
"2343910","56205300","4002","2019-01-01","2020-12-31"
"2343911","56205310","4002","2019-01-01","2020-12-31"
"2343912","56205320","4002","2019-01-01","2020-12-31"
"2343913","56205330","4002","2019-01-01","2020-12-31"
"2343914","56205340","4002","2019-01-01","2020-12-31"
"2343915","56205350","4002","2019-01-01","2020-12-31"
"2343916","56205410","4002","2019-01-01","2020-12-31"
"2343917","56206990","4804","2019-01-01","2020-12-31"
"2343918","56207016","4804","2019-01-01","2020-12-31"
"2343919","56207017","4804","2019-01-01","2020-12-31"
"2343920","56207030","4804","2019-01-01","2020-12-31"
"2343921","56207060","4804","2019-01-01","2020-12-31"
"2343922","56207110","4004","2019-01-01","2020-12-31"
"2343923","56207120","4004","2019-01-01","2020-12-31"
"2343924","56207130","4004","2019-01-01","2020-12-31"
"2343925","56207160","4004","2019-01-01","2020-12-31"
"2343926","56207200","4804","2019-01-01","2020-12-31"
"2343927","56207370","4804","2019-01-01","2020-12-31"
"2343928","56208500","4804","2019-01-01","2020-12-31"
"2343929","57100100","4602","2019-01-01","2020-12-31"
"2343930","57103100","4602","2019-01-01","2020-12-31"
"2343931","57119000","4602","2019-01-01","2020-12-31"
"2343932","57123000","4604","2019-01-01","2020-12-31"
"2343933","57124200","4602","2019-01-01","2020-12-31"
"2343934","57125000","4602","2019-01-01","2020-12-31"
"2343935","57126000","4602","2019-01-01","2020-12-31"
"2343936","57132000","4604","2019-01-01","2020-12-31"
"2343937","57134000","4604","2019-01-01","2020-12-31"
"2343938","57137000","4604","2019-01-01","2020-12-31"
"2343939","57151000","4604","2019-01-01","2020-12-31"
"2343940","57207000","4604","2019-01-01","2020-12-31"
"2343941","57214000","4604","2019-01-01","2020-12-31"
"2343942","57216000","4602","2019-01-01","2020-12-31"
"2343943","57221700","4602","2019-01-01","2020-12-31"
"2343944","57223000","4602","2019-01-01","2020-12-31"
"2343945","57227000","4602","2019-01-01","2020-12-31"
"2343946","57237100","4604","2019-01-01","2020-12-31"
"2343947","57240100","4602","2019-01-01","2020-12-31"
"2343948","57241000","4602","2019-01-01","2020-12-31"
"2343949","57301600","4604","2019-01-01","2020-12-31"
"2343950","57304100","4604","2019-01-01","2020-12-31"
"2343951","57305150","4602","2019-01-01","2020-12-31"
"2343952","57308400","4604","2019-01-01","2020-12-31"
"2343953","57329000","4602","2019-01-01","2020-12-31"
"2343954","57336000","4604","2019-01-01","2020-12-31"
"2343955","57344000","4604","2019-01-01","2020-12-31"
"2343956","57344010","4602","2019-01-01","2020-12-31"
"2343957","57347000","4602","2019-01-01","2020-12-31"
"2343958","57348000","4602","2019-01-01","2020-12-31"
"2343959","57401100","4604","2019-01-01","2020-12-31"
"2343960","57411000","4604","2019-01-01","2020-12-31"
"2343961","57412000","9999","2019-01-01","2020-12-31"
"2343962","57416000","4604","2019-01-01","2020-12-31"
"2343963","57417000","4604","2019-01-01","2020-12-31"
"2343964","57418000","4604","2019-01-01","2020-12-31"
"2343965","57420100","4602","2019-01-01","2020-12-31"
"2343966","57420110","4604","2019-01-01","2020-12-31"
"2343967","57420120","4602","2019-01-01","2020-12-31"
"2343968","57420130","4602","2019-01-01","2020-12-31"
"2343969","57420140","4602","2019-01-01","2020-12-31"
"2343970","57420150","4602","2019-01-01","2020-12-31"
"2343971","57420160","4604","2019-01-01","2020-12-31"
"2343972","57601100","9999","2019-01-01","2020-12-31"
"2343973","57602100","9999","2019-01-01","2020-12-31"
"2343974","57602500","9999","2019-01-01","2020-12-31"
"2343975","57801000","9002","2019-01-01","2020-12-31"
"2343976","57804000","9002","2019-01-01","2020-12-31"
"2343977","57805000","9002","2019-01-01","2020-12-31"
"2343978","57805090","9002","2019-01-01","2020-12-31"
"2343979","57806000","9002","2019-01-01","2020-12-31"
"2343980","57806050","9002","2019-01-01","2020-12-31"
"2343981","57806100","9002","2019-01-01","2020-12-31"
"2343982","57820000","9002","2019-01-01","2020-12-31"
"2343983","57820100","9002","2019-01-01","2020-12-31"
"2343984","57820200","9002","2019-01-01","2020-12-31"
"2343985","57820300","9002","2019-01-01","2020-12-31"
"2343986","57822000","9002","2019-01-01","2020-12-31"
"2343987","57823000","9002","2019-01-01","2020-12-31"
"2343988","57824000","9002","2019-01-01","2020-12-31"
"2343989","58100360","3506","2019-01-01","2020-12-31"
"2343990","58101830","3506","2019-01-01","2020-12-31"
"2343991","58101835","3506","2019-01-01","2020-12-31"
"2343992","58101930","3502","2019-01-01","2020-12-31"
"2343993","58101935","3502","2019-01-01","2020-12-31"
"2343994","58101940","3502","2019-01-01","2020-12-31"
"2343995","58101945","3502","2019-01-01","2020-12-31"
"2343996","58101950","3502","2019-01-01","2020-12-31"
"2343997","58101955","3502","2019-01-01","2020-12-31"
"2343998","58102000","3502","2019-01-01","2020-12-31"
"2343999","58102010","3502","2019-01-01","2020-12-31"
"2344000","58102020","3502","2019-01-01","2020-12-31"
"2344001","58102030","3502","2019-01-01","2020-12-31"
"2344002","58102040","3502","2019-01-01","2020-12-31"
"2344003","58102050","3502","2019-01-01","2020-12-31"
"2344004","58102060","3502","2019-01-01","2020-12-31"
"2344005","58102070","3502","2019-01-01","2020-12-31"
"2344006","58102110","3502","2019-01-01","2020-12-31"
"2344007","58102120","3502","2019-01-01","2020-12-31"
"2344008","58102130","3502","2019-01-01","2020-12-31"
"2344009","58102140","3502","2019-01-01","2020-12-31"
"2344010","58102150","3502","2019-01-01","2020-12-31"
